"id","Time","Source","Destination","Protocol","Length","Info","Destination Port","Source Port"
"13033","2013-11-08 15:56:02.876270","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2676 Win=1002 Len=0 TSval=580664105 TSecr=197667128","51240","xmpp-client"
"13034","2013-11-08 15:56:02.876414","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13035","2013-11-08 15:56:02.899040","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2677 Win=1002 Len=0 TSval=580664128 TSecr=197667150","51240","xmpp-client"
"13036","2013-11-08 15:56:02.899176","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13037","2013-11-08 15:56:02.921896","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2678 Win=1002 Len=0 TSval=580664151 TSecr=197667172","51240","xmpp-client"
"13038","2013-11-08 15:56:02.922030","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13039","2013-11-08 15:56:02.945147","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2679 Win=1002 Len=0 TSval=580664174 TSecr=197667194","51240","xmpp-client"
"13040","2013-11-08 15:56:02.945289","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13041","2013-11-08 15:56:02.968239","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2680 Win=1002 Len=0 TSval=580664197 TSecr=197667217","51240","xmpp-client"
"13042","2013-11-08 15:56:02.968622","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13043","2013-11-08 15:56:02.991476","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2681 Win=1002 Len=0 TSval=580664221 TSecr=197667240","51240","xmpp-client"
"13044","2013-11-08 15:56:02.991578","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13045","2013-11-08 15:56:03.014982","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2682 Win=1002 Len=0 TSval=580664243 TSecr=197667263","51240","xmpp-client"
"13046","2013-11-08 15:56:03.015120","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13047","2013-11-08 15:56:03.032739","192.168.2.87","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 ","ssdp","54136"
"13048","2013-11-08 15:56:03.038143","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2683 Win=1002 Len=0 TSval=580664267 TSecr=197667286","51240","xmpp-client"
"13049","2013-11-08 15:56:03.038276","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13050","2013-11-08 15:56:03.061103","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2684 Win=1002 Len=0 TSval=580664290 TSecr=197667309","51240","xmpp-client"
"13051","2013-11-08 15:56:03.061245","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13052","2013-11-08 15:56:03.084006","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2685 Win=1002 Len=0 TSval=580664313 TSecr=197667331","51240","xmpp-client"
"13053","2013-11-08 15:56:03.084279","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13054","2013-11-08 15:56:03.106970","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2686 Win=1002 Len=0 TSval=580664336 TSecr=197667353","51240","xmpp-client"
"13055","2013-11-08 15:56:03.107079","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13056","2013-11-08 15:56:03.130629","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2687 Win=1002 Len=0 TSval=580664359 TSecr=197667375","51240","xmpp-client"
"13057","2013-11-08 15:56:03.130735","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13058","2013-11-08 15:56:03.153798","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2688 Win=1002 Len=0 TSval=580664383 TSecr=197667397","51240","xmpp-client"
"13059","2013-11-08 15:56:03.153897","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13060","2013-11-08 15:56:03.176761","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2689 Win=1002 Len=0 TSval=580664406 TSecr=197667420","51240","xmpp-client"
"13061","2013-11-08 15:56:03.176882","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13062","2013-11-08 15:56:03.199668","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2690 Win=1002 Len=0 TSval=580664429 TSecr=197667442","51240","xmpp-client"
"13063","2013-11-08 15:56:03.199926","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"13064","2013-11-08 15:56:03.222831","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1588 Ack=2691 Win=1002 Len=0 TSval=580664452 TSecr=197667464","51240","xmpp-client"
"13065","2013-11-08 15:56:03.339899","Apple_9a:40:50","Broadcast","ARP","42","Who has 192.168.2.153?  Tell 192.168.2.81","",""
"13066","2013-11-08 15:56:03.418033","192.168.2.67","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","59166"
"13067","2013-11-08 15:56:03.418041","192.168.2.67","224.0.0.1","BJNP","58","Printer Command: Unknown code (2)","canon-bjnp2","65132"
"13068","2013-11-08 15:56:03.647262","192.168.2.94","192.168.2.255","UDP","86","Source port: 57621  Destination port: 57621","57621","57621"
"13069","2013-11-08 15:56:03.648291","157.56.126.214","192.168.2.67","TLSv1","892","Application Data","51197","https"
"13070","2013-11-08 15:56:03.648359","192.168.2.67","157.56.126.214","TCP","66","51197 > https [ACK] Seq=83 Ack=6486 Win=65414 Len=0 TSval=197667909 TSecr=83532546","https","51197"
"13071","2013-11-08 15:56:03.957125","157.56.126.214","192.168.2.67","TLSv1","833","Application Data","51197","https"
"13072","2013-11-08 15:56:03.957183","192.168.2.67","157.56.126.214","TCP","66","51197 > https [ACK] Seq=83 Ack=7253 Win=65473 Len=0 TSval=197668217 TSecr=83532574","https","51197"
"13073","2013-11-08 15:56:05.797732","192.168.2.78","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","62869"
"13074","2013-11-08 15:56:05.797739","192.168.2.78","224.0.0.1","BJNP","58","Printer Command: Unknown code (2)","canon-bjnp2","57672"
"13075","2013-11-08 15:56:05.797776","192.168.2.87","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 ","ssdp","54136"
"13076","2013-11-08 15:56:06.721775","fa:c2:75:a9:05:c4","Apple_0b:4d:6e","ARP","60","Who has 192.168.2.67?  Tell 192.168.2.10","",""
"13077","2013-11-08 15:56:06.721809","Apple_0b:4d:6e","fa:c2:75:a9:05:c4","ARP","42","192.168.2.67 is at 00:26:bb:0b:4d:6e","",""
"13078","2013-11-08 15:56:07.026503","192.168.2.68","255.255.255.255","DB-LSP-DISC","189","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13079","2013-11-08 15:56:08.255508","192.168.2.83","255.255.255.255","DB-LSP-DISC","199","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13080","2013-11-08 15:56:08.255963","192.168.2.83","192.168.2.255","DB-LSP-DISC","199","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13081","2013-11-08 15:56:08.562442","192.168.2.82","192.168.2.255","BJNP","58","Printer Command: Discover","canon-bjnp2","64963"
"13082","2013-11-08 15:56:08.562447","192.168.2.82","224.0.0.1","BJNP","58","Printer Command: Discover","canon-bjnp2","56151"
"13083","2013-11-08 15:56:09.484093","192.168.2.83","192.168.2.255","BJNP","60","Scanner Command: Discover","canon-bjnp2","53710"
"13084","2013-11-08 15:56:09.484098","192.168.2.83","224.0.0.1","BJNP","60","Printer Command: Unknown code (2)","canon-bjnp2","61606"
"13085","2013-11-08 15:56:10.098493","Apple_bc:bd:d6","Broadcast","ARP","60","Who has 192.168.2.231?  Tell 192.168.2.8","",""
"13086","2013-11-08 15:56:10.499842","192.168.2.67","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","60990"
"13087","2013-11-08 15:56:10.500217","192.168.2.67","224.0.0.1","BJNP","58","Scanner Command: Discover","canon-bjnp2","51251"
"13088","2013-11-08 15:56:12.863290","192.168.2.78","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","53100"
"13089","2013-11-08 15:56:12.863296","192.168.2.78","224.0.0.1","BJNP","58","Printer Command: Unknown code (2)","canon-bjnp2","59971"
"13090","2013-11-08 15:56:14.399533","192.168.2.94","255.255.255.255","DB-LSP-DISC","215","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13091","2013-11-08 15:56:14.399539","192.168.2.94","192.168.2.255","DB-LSP-DISC","215","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13092","2013-11-08 15:56:15.226966","192.168.2.67","192.168.2.255","UDP","86","Source port: 57621  Destination port: 57621","57621","57621"
"13093","2013-11-08 15:56:15.628045","Apple_bc:bd:d6","Broadcast","ARP","60","Who has 192.168.2.231?  Tell 192.168.2.8","",""
"13094","2013-11-08 15:56:15.628077","192.168.2.82","192.168.2.255","BJNP","58","Printer Command: Discover","canon-bjnp2","52161"
"13095","2013-11-08 15:56:15.937892","107.23.104.135","192.168.2.67","TLSv1","96","Application Data","51247","https"
"13096","2013-11-08 15:56:15.937982","192.168.2.67","107.23.104.135","TCP","66","51247 > https [ACK] Seq=2144 Ack=2308 Win=33105 Len=0 TSval=197680187 TSecr=1900872619","https","51247"
"13097","2013-11-08 15:56:15.940914","192.168.2.67","107.23.104.135","TLSv1","100","Application Data","https","51247"
"13098","2013-11-08 15:56:16.064704","107.23.104.135","192.168.2.67","TCP","66","https > 51247 [ACK] Seq=2308 Ack=2178 Win=331 Len=0 TSval=1900872686 TSecr=197680189","51247","https"
"13099","2013-11-08 15:56:16.549928","192.168.2.83","192.168.2.255","BJNP","60","Scanner Command: Discover","canon-bjnp2","53553"
"13100","2013-11-08 15:56:16.549933","192.168.2.83","224.0.0.1","BJNP","60","Printer Command: Unknown code (2)","canon-bjnp2","50337"
"13101","2013-11-08 15:56:17.580871","192.168.2.67","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","52221"
"13102","2013-11-08 15:56:17.580879","192.168.2.67","224.0.0.1","BJNP","58","Printer Command: Unknown code (2)","canon-bjnp2","60136"
"13103","2013-11-08 15:56:17.778456","192.168.2.82","255.255.255.255","DB-LSP-DISC","296","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13104","2013-11-08 15:56:17.778739","192.168.2.82","192.168.2.255","DB-LSP-DISC","296","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13105","2013-11-08 15:56:19.412399","192.168.2.67","17.172.34.80","TLSv1","81","Application Data","imaps","54529"
"13106","2013-11-08 15:56:19.434108","192.168.2.67","173.194.69.16","TLSv1","106","Application Data","imaps","55171"
"13107","2013-11-08 15:56:19.481052","173.194.69.16","192.168.2.67","TLSv1","146","Application Data","55171","imaps"
"13108","2013-11-08 15:56:19.481131","192.168.2.67","173.194.69.16","TCP","66","55171 > imaps [ACK] Seq=486 Ack=1766 Win=33283 Len=0 TSval=197683718 TSecr=399269658","imaps","55171"
"13109","2013-11-08 15:56:19.578311","17.172.34.80","192.168.2.67","TCP","60","imaps > 54529 [ACK] Seq=1603 Ack=981 Win=37569 Len=0","54529","imaps"
"13110","2013-11-08 15:56:19.579090","17.172.34.80","192.168.2.67","TLSv1","98","Application Data","54529","imaps"
"13111","2013-11-08 15:56:19.579132","192.168.2.67","17.172.34.80","TCP","54","54529 > imaps [ACK] Seq=981 Ack=1647 Win=65535 Len=0","imaps","54529"
"13112","2013-11-08 15:56:19.589351","192.168.2.67","17.172.34.80","TLSv1","91","Application Data","imaps","54529"
"13113","2013-11-08 15:56:19.749835","17.172.34.80","192.168.2.67","TCP","60","imaps > 54529 [ACK] Seq=1647 Ack=1018 Win=37532 Len=0","54529","imaps"
"13114","2013-11-08 15:56:19.754728","17.172.34.80","192.168.2.67","TLSv1","98","Application Data","54529","imaps"
"13115","2013-11-08 15:56:19.754798","192.168.2.67","17.172.34.80","TCP","54","54529 > imaps [ACK] Seq=1018 Ack=1691 Win=65535 Len=0","imaps","54529"
"13116","2013-11-08 15:56:19.928800","192.168.2.78","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","61765"
"13117","2013-11-08 15:56:19.928891","192.168.2.78","224.0.0.1","BJNP","58","Printer Command: Unknown code (2)","canon-bjnp2","61575"
"13118","2013-11-08 15:56:23.001234","192.168.2.82","192.168.2.255","BJNP","58","Printer Command: Discover","canon-bjnp2","60316"
"13119","2013-11-08 15:56:23.001266","192.168.2.82","224.0.0.1","BJNP","58","Printer Command: Discover","canon-bjnp2","52856"
"13120","2013-11-08 15:56:23.001801","192.168.2.81","239.255.255.250","SSDP","337","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13121","2013-11-08 15:56:23.308230","192.168.2.81","239.255.255.250","SSDP","381","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13122","2013-11-08 15:56:23.308417","192.168.2.82","192.168.2.255","CUPS","235","ipp://192.168.2.82:631/printers/Canon_MP180 (idle)","ipp","ipp"
"13123","2013-11-08 15:56:23.615569","192.168.2.83","192.168.2.255","BJNP","60","Scanner Command: Discover","canon-bjnp2","55024"
"13124","2013-11-08 15:56:23.615602","192.168.2.83","224.0.0.1","BJNP","60","Printer Command: Unknown code (2)","canon-bjnp2","61369"
"13125","2013-11-08 15:56:23.615603","192.168.2.81","239.255.255.250","SSDP","329","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13126","2013-11-08 15:56:23.615698","192.168.2.8","224.0.0.1","UDP","79","Source port: asia  Destination port: asia","asia","asia"
"13127","2013-11-08 15:56:23.616063","64.4.23.151","192.168.2.67","TCP","69","40026 > 51190 [PSH, ACK] Seq=2970 Ack=5299 Win=83 Len=3 TSval=2312429393 TSecr=197643499","51190","40026"
"13128","2013-11-08 15:56:23.616110","192.168.2.67","64.4.23.151","TCP","66","51190 > 40026 [ACK] Seq=5299 Ack=2973 Win=33118 Len=0 TSval=197687840 TSecr=2312429393","40026","51190"
"13129","2013-11-08 15:56:23.806924","64.4.23.151","192.168.2.67","TCP","76","40026 > 51190 [PSH, ACK] Seq=2973 Ack=5299 Win=83 Len=10 TSval=2312429462 TSecr=197687840","51190","40026"
"13130","2013-11-08 15:56:23.806996","192.168.2.67","64.4.23.151","TCP","66","51190 > 40026 [ACK] Seq=5299 Ack=2983 Win=33115 Len=0 TSval=197688030 TSecr=2312429462","40026","51190"
"13131","2013-11-08 15:56:23.807081","192.168.2.67","64.4.23.151","TCP","70","51190 > 40026 [PSH, ACK] Seq=5299 Ack=2983 Win=33120 Len=4 TSval=197688030 TSecr=2312429462","40026","51190"
"13132","2013-11-08 15:56:23.922562","192.168.2.81","239.255.255.250","SSDP","337","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13133","2013-11-08 15:56:23.922898","192.168.2.81","239.255.255.250","SSDP","395","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13134","2013-11-08 15:56:23.923275","192.168.2.81","239.255.255.250","SSDP","381","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13135","2013-11-08 15:56:24.041300","64.4.23.151","192.168.2.67","TCP","66","40026 > 51190 [ACK] Seq=2983 Ack=5303 Win=83 Len=0 TSval=2312429521 TSecr=197688030","51190","40026"
"13136","2013-11-08 15:56:24.536972","192.168.2.82","192.168.2.255","CUPS","257","ipp://192.168.2.82:631/printers/Canon_MP495_series (idle)","ipp","ipp"
"13137","2013-11-08 15:56:24.537255","192.168.2.81","239.255.255.250","SSDP","395","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13138","2013-11-08 15:56:24.664282","192.168.2.67","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","62696"
"13139","2013-11-08 15:56:24.664287","192.168.2.67","224.0.0.1","BJNP","58","Printer Command: Unknown code (2)","canon-bjnp2","61771"
"13140","2013-11-08 15:56:24.844484","192.168.2.81","239.255.255.250","SSDP","393","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13141","2013-11-08 15:56:24.844904","192.168.2.81","239.255.255.250","SSDP","393","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13142","2013-11-08 15:56:25.458662","192.168.2.82","192.168.2.255","CUPS","289","ipp://192.168.2.82:631/printers/hp_designjet_110plus_nr_(C7796E) (idle)","ipp","ipp"
"13143","2013-11-08 15:56:25.533498","192.168.2.67","173.194.113.180","TLSv1","103","Application Data","https","55502"
"13144","2013-11-08 15:56:25.565301","173.194.113.180","192.168.2.67","TCP","66","https > 55502 [ACK] Seq=60030 Ack=1883 Win=42304 Len=0 TSval=301223347 TSecr=197689747","55502","https"
"13145","2013-11-08 15:56:25.566186","173.194.113.180","192.168.2.67","TLSv1","103","Application Data","55502","https"
"13146","2013-11-08 15:56:25.566271","192.168.2.67","173.194.113.180","TCP","66","55502 > https [ACK] Seq=1883 Ack=60067 Win=66608 Len=0 TSval=197689779 TSecr=301223347","https","55502"
"13147","2013-11-08 15:56:26.380240","192.168.2.82","192.168.2.255","CUPS","289","ipp://192.168.2.82:631/printers/HP_designjet_110plus_nr__C7796E_ (idle)","ipp","ipp"
"13148","2013-11-08 15:56:26.994744","192.168.2.78","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","52616"
"13149","2013-11-08 15:56:26.994750","192.168.2.78","224.0.0.1","BJNP","58","Printer Command: Unknown code (2)","canon-bjnp2","51388"
"13150","2013-11-08 15:56:27.301787","192.168.2.82","192.168.2.255","CUPS","281","ipp://192.168.2.82:631/printers/HP_Photosmart_C4500_series (idle)","ipp","ipp"
"13151","2013-11-08 15:56:27.609148","192.168.2.86","255.255.255.255","DB-LSP-DISC","155","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13152","2013-11-08 15:56:27.609154","192.168.2.86","192.168.2.255","DB-LSP-DISC","155","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13153","2013-11-08 15:56:27.916390","192.168.2.81","239.255.255.250","SSDP","329","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13154","2013-11-08 15:56:28.223445","192.168.2.81","239.255.255.250","SSDP","337","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13155","2013-11-08 15:56:28.223720","192.168.2.81","239.255.255.250","SSDP","329","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13156","2013-11-08 15:56:28.531189","192.168.2.81","239.255.255.250","SSDP","337","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13157","2013-11-08 15:56:28.642944","192.168.2.67","255.255.255.255","DB-LSP-DISC","220","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13158","2013-11-08 15:56:28.643386","192.168.2.67","192.168.2.255","DB-LSP-DISC","220","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"13159","2013-11-08 15:56:28.837911","192.168.2.81","239.255.255.250","SSDP","395","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13160","2013-11-08 15:56:29.452362","192.168.2.81","239.255.255.250","SSDP","381","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13161","2013-11-08 15:56:29.452676","192.168.2.81","239.255.255.250","SSDP","393","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13162","2013-11-08 15:56:29.759447","192.168.2.81","239.255.255.250","SSDP","395","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13163","2013-11-08 15:56:30.066864","192.168.2.82","192.168.2.255","BJNP","58","Printer Command: Discover","canon-bjnp2","64226"
"13164","2013-11-08 15:56:30.066896","192.168.2.82","224.0.0.1","BJNP","58","Printer Command: Discover","canon-bjnp2","63739"
"13165","2013-11-08 15:56:30.066897","192.168.2.81","239.255.255.250","SSDP","329","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13166","2013-11-08 15:56:30.373886","192.168.2.82","192.168.2.255","NBNS","92","Name query NB NAS<1d>","netbios-ns","netbios-ns"
"13167","2013-11-08 15:56:30.373936","Apple_45:08:08","Broadcast","ARP","42","Who has 192.168.2.5?  Tell 192.168.2.82","",""
"13168","2013-11-08 15:56:30.680963","192.168.2.83","192.168.2.255","BJNP","60","Scanner Command: Discover","canon-bjnp2","54237"
"13169","2013-11-08 15:56:30.680997","192.168.2.83","224.0.0.1","BJNP","60","Printer Command: Unknown code (2)","canon-bjnp2","51247"
"13170","2013-11-08 15:56:30.681394","192.168.2.83","192.168.2.255","NBNS","92","Name query NB NAS<1d>","netbios-ns","netbios-ns"
"13171","2013-11-08 15:56:30.988296","192.168.2.81","239.255.255.250","SSDP","329","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13172","2013-11-08 15:56:30.988640","192.168.2.81","239.255.255.250","SSDP","329","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
"13173","2013-11-08 15:56:30.988986","192.168.2.81","239.255.255.250","SSDP","337","NOTIFY * HTTP/1.1 ","ssdp","ssdp"
